word,green_color_num,yellow_color_num,good_word_prob
ximbe,697,1849,78.87833559475351
geeis,1051,1511,78.87833559475351
ximbe,697,1849,78.87833559475351
taxam,1168,1567,78.87833559475351
bibes,943,1601,78.87833559475351
expoe,512,1999,78.87833559475351
geies,1041,1521,78.87833559475351
expoe,512,1999,78.87833559475351
bessi,556,2000,78.87833559475351
plaga,1034,1813,78.87833559475351
malha,1328,1428,78.83310719131615
lhama,919,1837,78.83310719131615
tetis,1133,1472,78.83310719131615
tesis,1086,1529,78.83310719131615
talha,1328,1405,78.83310719131615
orlom,538,2165,78.83310719131615
pipio,1810,821,78.83310719131615
namaz,1097,1613,78.83310719131615
sitie,1216,1483,78.83310719131615
sites,1015,1600,78.83310719131615
oleol,379,2193,78.83310719131615
tetis,1133,1472,78.83310719131615
tesis,1086,1529,78.83310719131615
pugil,937,1653,78.78787878787878
pugil,937,1653,78.78787878787878
lugre,718,1926,78.78787878787878
nenho,1324,1083,78.78787878787878
cabaz,1209,1667,78.78787878787878
ululo,1236,1052,78.78787878787878
zavra,1214,1549,78.69742198100407
zavar,1055,1708,78.69742198100407
finde,831,1724,78.69742198100407
japas,1247,1559,78.69742198100407
fendi,665,1890,78.69742198100407
ixodo,1070,1643,78.6521935775667
oxido,1237,1476,78.6521935775667
tajal,1129,1628,78.60696517412936
ruges,856,1841,78.60696517412936
urges,793,1904,78.60696517412936
recue,974,1829,78.60696517412936
recru,769,1934,78.60696517412936
nanal,1181,1518,78.60696517412936
butil,912,1769,78.60696517412936
geodo,1334,1263,78.60696517412936
ecuru,467,2273,78.60696517412936
surge,833,1864,78.60696517412936
geode,734,1769,78.60696517412936
bufou,581,1746,78.561736770692
inibe,660,1904,78.561736770692
butim,946,1715,78.561736770692
ozone,461,2123,78.561736770692
devim,884,1689,78.561736770692
tibum,736,1925,78.561736770692
panga,1408,1416,78.561736770692
duzir,793,1771,78.561736770692
timbu,663,1998,78.561736770692
vinde,799,1771,78.561736770692
tubim,939,1722,78.561736770692
vendi,633,1937,78.561736770692
pocos,978,1757,78.51650836725463
ofego,1034,1490,78.51650836725463
psoco,1321,1414,78.51650836725463
tanha,1348,1362,78.51650836725463
amana,1154,1545,78.47127996381728
banga,1330,1439,78.47127996381728
acaba,1170,1695,78.47127996381728
amana,1154,1545,78.47127996381728
caaba,1491,1374,78.47127996381728
nanam,1215,1464,78.47127996381728
inite,651,1972,78.47127996381728
abaca,1274,1591,78.47127996381728
gamba,1279,1493,78.47127996381728
abaca,1274,1591,78.47127996381728
gabam,1164,1608,78.47127996381728
tinte,856,1673,78.47127996381728
avara,1189,1563,78.42605156037992
arava,1228,1524,78.42605156037992
varra,1405,1333,78.42605156037992
varar,1246,1492,78.42605156037992
cotos,878,1861,78.38082315694255
costo,1402,1337,78.38082315694255
stock,475,2050,78.38082315694255
perum,876,1890,78.38082315694255
tocos,924,1815,78.38082315694255
puxou,641,1680,78.3355947535052
dizes,837,1688,78.29036635006784
watts,840,1404,78.29036635006784
efode,487,1981,78.29036635006784
efodo,1087,1475,78.29036635006784
efodo,1087,1475,78.29036635006784
efode,487,1981,78.29036635006784
adaca,1256,1560,78.24513794663048
fluis,913,1742,78.24513794663048
metie,1169,1466,78.24513794663048
emite,650,1985,78.24513794663048
acada,1182,1634,78.24513794663048
davam,1130,1573,78.24513794663048
emiti,514,2112,78.24513794663048
colmo,1440,1269,78.24513794663048
colom,762,1947,78.24513794663048
fusil,843,1812,78.24513794663048
fixes,865,1632,78.24513794663048
babas,1324,1350,78.24513794663048
fusil,843,1812,78.24513794663048
metie,1169,1466,78.24513794663048
miite,961,1665,78.24513794663048
metim,1009,1516,78.24513794663048
ietim,944,1682,78.24513794663048
imite,634,1992,78.24513794663048
trude,740,1899,78.24513794663048
tetim,1009,1523,78.24513794663048
teime,914,1721,78.24513794663048
vanda,1325,1375,78.24513794663048
temei,844,1791,78.24513794663048
metei,868,1767,78.24513794663048
janta,1293,1441,78.19990954319313
tanja,1348,1386,78.19990954319313
proso,1275,1454,78.19990954319313
rotos,807,1926,78.19990954319313
ipete,465,2143,78.19990954319313
ostro,1145,1588,78.19990954319313
troll,479,1997,78.19990954319313
sopor,661,2068,78.19990954319313
ipete,465,2143,78.19990954319313
sopro,1416,1313,78.19990954319313
torso,1448,1285,78.19990954319313
peite,985,1623,78.19990954319313
lorto,1451,1229,78.19990954319313
toros,912,1821,78.19990954319313
teipe,931,1677,78.19990954319313
tuber,758,1930,78.15468113975577
panax,1292,1436,78.15468113975577
tuber,758,1930,78.15468113975577
turbe,853,1835,78.15468113975577
xifio,1614,923,78.15468113975577
butre,779,1909,78.15468113975577
xifio,1614,923,78.15468113975577
papas,1390,1331,78.15468113975577
zonou,616,1841,78.15468113975577
passa,1326,1415,78.15468113975577
panax,1292,1436,78.15468113975577
norso,1380,1373,78.1094527363184
falda,1337,1371,78.1094527363184
nosco,1418,1341,78.1094527363184
membi,647,1819,78.1094527363184
rosno,1342,1411,78.1094527363184
amala,1160,1562,78.06422433288105
amala,1160,1562,78.06422433288105
mamal,1197,1501,78.06422433288105
panha,1402,1304,78.06422433288105
magda,1322,1401,78.01899592944369
chifu,541,1979,78.01899592944369
hifen,669,1730,78.01899592944369
faraz,1228,1520,78.01899592944369
vagas,1248,1490,78.01899592944369
ginge,768,1602,78.01899592944369
fichu,695,1825,78.01899592944369
clono,1223,1483,77.97376752600633
gruir,854,1647,77.97376752600633
urgiu,844,1694,77.97376752600633
uigur,693,1845,77.97376752600633
clown,373,2119,77.97376752600633
funce,876,1716,77.97376752600633
colon,734,1972,77.97376752600633
urgir,818,1683,77.97376752600633
rugiu,907,1631,77.97376752600633
fenix,946,1475,77.92853912256898
gemei,784,1705,77.92853912256898
geiem,917,1572,77.92853912256898
atala,1170,1529,77.92853912256898
fenix,946,1475,77.92853912256898
atala,1170,1529,77.92853912256898
gajar,1087,1743,77.88331071913161
favas,1274,1429,77.88331071913161
flirt,490,1982,77.88331071913161
jagra,1256,1574,77.88331071913161
rafar,1150,1573,77.83808231569425
rufes,840,1822,77.83808231569425
asada,1155,1489,77.83808231569425
voejo,1264,1181,77.83808231569425
ganda,1343,1377,77.83808231569425
arfar,997,1726,77.83808231569425
banha,1324,1327,77.83808231569425
farar,1278,1445,77.83808231569425
fures,968,1694,77.83808231569425
dadas,1274,1344,77.83808231569425
fucem,856,1739,77.7928539122569
morto,1483,1177,77.7928539122569
lutes,897,1727,77.7928539122569
urdiu,858,1718,77.74762550881954
urdir,832,1707,77.74762550881954
boros,888,1786,77.74762550881954
sobro,1428,1246,77.74762550881954
dodoi,622,2009,77.74762550881954
index,480,2014,77.74762550881954
dodoi,622,2009,77.74762550881954
indez,459,1990,77.74762550881954
monco,1561,1125,77.74762550881954
oidio,1704,1030,77.74762550881954
robos,776,1898,77.74762550881954
oidio,1704,1030,77.74762550881954
panja,1402,1328,77.70239710538218
vivio,1662,807,77.70239710538218
cordo,1555,1242,77.70239710538218
vivio,1662,807,77.70239710538218
balha,1304,1370,77.70239710538218
humil,804,1695,77.65716870194483
tanta,1382,1277,77.65716870194483
humil,804,1695,77.65716870194483
atana,1164,1512,77.65716870194483
anata,1160,1516,77.65716870194483
agraz,979,1804,77.65716870194483
culex,819,1735,77.61194029850746
arxar,979,1683,77.61194029850746
dizem,713,1739,77.61194029850746
elide,691,1856,77.61194029850746
lidei,827,1711,77.61194029850746
culex,819,1735,77.61194029850746
araxa,1220,1456,77.61194029850746
fixem,741,1683,77.61194029850746
araxa,1220,1456,77.61194029850746
zoupo,1311,1122,77.5667118950701
banja,1324,1351,77.5667118950701
corgo,1506,1253,77.52148349163275
rompo,1354,1302,77.52148349163275
filie,1161,1304,77.52148349163275
luzis,967,1582,77.52148349163275
filei,860,1605,77.52148349163275
chues,805,1780,77.47625508819539
banza,1318,1310,77.47625508819539
papam,1266,1382,77.47625508819539
diese,705,1895,77.47625508819539
chues,805,1780,77.47625508819539
amapa,1143,1532,77.47625508819539
sedie,1147,1453,77.47625508819539
amapa,1143,1532,77.47625508819539
matam,1255,1400,77.47625508819539
disse,680,1827,77.47625508819539
durem,824,1838,77.43102668475802
urdem,683,1979,77.43102668475802
exodo,1086,1415,77.43102668475802
agara,1180,1592,77.38579828132067
helix,864,1497,77.38579828132067
papal,1232,1436,77.38579828132067
hexil,780,1581,77.38579828132067
fieis,1095,1423,77.38579828132067
colpo,1457,1225,77.38579828132067
fieis,1095,1423,77.38579828132067
helix,864,1497,77.38579828132067
agrar,1029,1729,77.38579828132067
visse,668,1781,77.34056987788331
vises,873,1576,77.34056987788331
visei,773,1760,77.34056987788331
vives,861,1568,77.34056987788331
vieis,1063,1470,77.34056987788331
seive,918,1624,77.34056987788331
vieis,1063,1470,77.34056987788331
pules,991,1629,77.2501130710086
jamba,1250,1428,77.2501130710086
fiofo,1318,1239,77.2501130710086
blogs,473,1954,77.2501130710086
fiofo,1318,1239,77.2501130710086
puder,804,1831,77.2501130710086
pulse,786,1834,77.2501130710086
zunis,997,1529,77.20488466757124
tunel,799,1749,77.15965626413387
poupo,1490,905,77.15965626413387
abana,1150,1467,77.15965626413387
gacha,1357,1455,77.11442786069652
velei,798,1691,77.11442786069652
livel,749,1630,77.11442786069652
ronto,1406,1251,77.11442786069652
enfie,836,1615,77.11442786069652
ronto,1406,1251,77.11442786069652
chaga,991,1821,77.11442786069652
torno,1494,1163,77.11442786069652
levei,777,1712,77.11442786069652
tunes,957,1644,77.06919945725916
untes,748,1853,77.06919945725916
chute,635,1854,77.06919945725916
vitex,751,1665,77.06919945725916
conto,1477,1186,77.06919945725916
vitex,751,1665,77.06919945725916
pataz,1243,1420,77.06919945725916
froco,1345,1379,77.0239710538218
osmol,348,2189,77.0239710538218
janda,1314,1312,77.0239710538218
jures,925,1678,77.0239710538218
forco,1572,1152,77.0239710538218
cuxiu,944,1504,77.0239710538218
forco,1572,1152,77.0239710538218
facha,1371,1406,77.0239710538218
cuxiu,944,1504,77.0239710538218
bolor,671,1950,77.0239710538218
sumis,1087,1424,76.97874265038445
simum,760,1734,76.97874265038445
mufti,554,1985,76.97874265038445
envie,846,1620,76.97874265038445
sumiu,973,1568,76.97874265038445
nevei,741,1725,76.97874265038445
nendi,643,1775,76.93351424694708
pifei,883,1535,76.93351424694708
dendi,645,1767,76.93351424694708
lumes,873,1774,76.88828584350972
jicui,799,1705,76.84305744007237
vagam,1124,1541,76.84305744007237
alaba,1172,1468,76.84305744007237
abala,1156,1484,76.84305744007237
babal,1166,1455,76.84305744007237
jicui,799,1705,76.84305744007237
alaba,1172,1468,76.84305744007237
jitsu,554,1999,76.79782903663501
rugem,732,1892,76.75260063319764
lumen,721,1850,76.75260063319764
flava,932,1718,76.75260063319764
cobol,689,1938,76.75260063319764
bolco,1517,1110,76.75260063319764
peide,1006,1494,76.75260063319764
abama,1122,1498,76.75260063319764
faval,1116,1534,76.75260063319764
babam,1200,1401,76.75260063319764
muniu,1008,1457,76.75260063319764
mugre,750,1874,76.75260063319764
vagal,1090,1595,76.75260063319764
mamba,1339,1257,76.75260063319764
urgem,669,1955,76.75260063319764
reluz,659,1844,76.75260063319764
turve,814,1767,76.7073722297603
miris,1248,1260,76.7073722297603
vivem,737,1619,76.7073722297603
porno,1548,1105,76.7073722297603
chule,652,1880,76.7073722297603
volts,692,1774,76.7073722297603
chule,652,1880,76.7073722297603
prono,1321,1332,76.7073722297603
miris,1248,1260,76.7073722297603
emfim,659,1685,76.7073722297603
jogou,571,1767,76.7073722297603
lixei,779,1625,76.66214382632293
exile,640,1773,76.66214382632293
alada,1184,1407,76.66214382632293
futil,890,1669,76.66214382632293
ilhei,483,1899,76.66214382632293
mijem,782,1503,76.66214382632293
fruiu,894,1609,76.66214382632293
fruir,868,1598,76.66214382632293
mijei,806,1580,76.66214382632293
ponco,1615,1044,76.61691542288557
sheik,684,1640,76.61691542288557
ponco,1615,1044,76.61691542288557
ajara,1156,1522,76.57168701944822
zelei,751,1617,76.57168701944822
rajar,1127,1537,76.57168701944822
ajara,1156,1522,76.57168701944822
gajas,1227,1437,76.52645861601086
edite,628,1876,76.52645861601086
deite,865,1639,76.52645861601086
jagas,1237,1427,76.52645861601086
ditei,832,1663,76.52645861601086
urzes,751,1805,76.52645861601086
futre,757,1809,76.4812302125735
turfe,805,1761,76.4812302125735
furte,798,1768,76.4812302125735
danda,1337,1205,76.4812302125735
vazas,1206,1391,76.4812302125735
fugis,995,1471,76.4812302125735
pomos,857,1633,76.43600180913614
combo,1434,1173,76.43600180913614
copto,1406,1233,76.43600180913614
sinus,936,1572,76.39077340569878
sinus,936,1572,76.39077340569878
teceu,951,1590,76.39077340569878
feofo,1288,1057,76.39077340569878
rufem,716,1873,76.39077340569878
numes,837,1787,76.39077340569878
menus,889,1735,76.39077340569878
femur,651,1938,76.39077340569878
chips,694,1750,76.39077340569878
feofo,1288,1057,76.39077340569878
furem,844,1745,76.39077340569878
fruem,719,1870,76.39077340569878
punes,1011,1586,76.39077340569878
munes,957,1667,76.39077340569878
zarra,1358,1259,76.34554500226142
zarza,1274,1323,76.34554500226142
azara,1152,1479,76.34554500226142
doudo,1391,901,76.34554500226142
bijus,775,1719,76.34554500226142
fitei,852,1570,76.34554500226142
borno,1470,1128,76.30031659882407
fanga,1308,1339,76.30031659882407
abata,1139,1458,76.30031659882407
zizio,1579,762,76.30031659882407
cunhe,804,1705,76.2550881953867
adama,1104,1467,76.2550881953867
tropo,1256,1377,76.2550881953867
tesum,690,1914,76.2550881953867
multe,767,1784,76.2550881953867
lutem,773,1778,76.2550881953867
proto,1310,1323,76.2550881953867
porto,1537,1096,76.2550881953867
potro,1496,1137,76.2550881953867
rodos,768,1857,76.20985979194934
uruxi,540,1902,76.20985979194934
bromo,1215,1386,76.20985979194934
morbo,1492,1109,76.20985979194934
vetei,790,1656,76.20985979194934
evite,652,1794,76.20985979194934
cupez,747,1715,76.16463138851199
bules,913,1652,76.11940298507463
blues,770,1795,76.11940298507463
vassa,1194,1385,76.11940298507463
valha,1250,1317,76.11940298507463
vassa,1194,1385,76.11940298507463
lerue,950,1628,76.07417458163727
rarar,1304,1268,76.07417458163727
bugre,726,1816,76.07417458163727
lerue,950,1628,76.07417458163727
atada,1174,1374,76.07417458163727
sorgo,1472,1115,76.07417458163727
arara,1302,1304,76.07417458163727
releu,842,1736,76.07417458163727
ogros,617,1970,76.07417458163727
ibeji,305,1999,75.98371777476255
beije,873,1440,75.98371777476255
robot,585,1993,75.98371777476255
broto,1232,1346,75.98371777476255
sagas,1343,1256,75.93848937132519
tudel,732,1688,75.93848937132519
gozou,558,1733,75.93848937132519
mosto,1351,1143,75.93848937132519
vigie,1068,1223,75.93848937132519
chupe,635,1850,75.93848937132519
tomos,803,1691,75.93848937132519
monso,1391,1123,75.89326096788783
choro,1216,1425,75.89326096788783
probo,1319,1255,75.89326096788783
grude,680,1813,75.89326096788783
egide,664,1694,75.89326096788783
monos,855,1659,75.89326096788783
egide,664,1694,75.89326096788783
nomos,735,1779,75.89326096788783
gurde,805,1688,75.89326096788783
nomos,735,1779,75.89326096788783
sorvo,1470,1097,75.89326096788783
mexei,781,1612,75.84803256445048
exime,606,1787,75.84803256445048
fulgi,557,1856,75.84803256445048
pulem,867,1680,75.84803256445048
eximi,470,1914,75.84803256445048
butes,905,1617,75.84803256445048
guste,652,1783,75.80280416101311
hajas,1179,1367,75.75757575757575
surre,905,1626,75.75757575757575
stick,633,1747,75.75757575757575
ictis,854,1637,75.75757575757575
ictis,854,1637,75.75757575757575
urres,931,1600,75.75757575757575
chaja,985,1733,75.7123473541384
galax,1158,1451,75.7123473541384
vosco,1408,1165,75.7123473541384
galax,1158,1451,75.7123473541384
chaja,985,1733,75.7123473541384
safas,1327,1237,75.7123473541384
fanha,1302,1227,75.7123473541384
issei,515,1879,75.7123473541384
zumbi,483,1891,75.66711895070104
expie,818,1548,75.62189054726367
untem,624,1904,75.57666214382633
sofro,1390,1162,75.53143374038896
dolor,629,1943,75.53143374038896
foros,866,1686,75.53143374038896
vazam,1082,1442,75.44097693351425
puniu,1062,1376,75.44097693351425
soplo,1389,1121,75.39574853007689
teixe,893,1477,75.39574853007689
desnu,546,1947,75.39574853007689
jurem,801,1729,75.39574853007689
cecum,885,1598,75.35052012663952
murex,845,1683,75.35052012663952
split,721,1762,75.35052012663952
murex,845,1683,75.35052012663952
cecum,885,1598,75.35052012663952
ninei,858,1447,75.30529172320217
tutsi,588,1890,75.30529172320217
tutsi,588,1890,75.30529172320217
galha,1268,1319,75.30529172320217
grill,577,1608,75.30529172320217
exibe,632,1679,75.26006331976481
falha,1282,1270,75.26006331976481
ecler,573,1924,75.26006331976481
exibi,496,1806,75.26006331976481
grolo,1213,1321,75.26006331976481
logro,1357,1177,75.26006331976481
grolo,1213,1321,75.26006331976481
lecre,907,1590,75.26006331976481
jocos,835,1664,75.21483491632745
negus,740,1715,75.21483491632745
fundi,626,1802,75.21483491632745
reune,827,1728,75.21483491632745
reune,827,1728,75.21483491632745
unges,695,1760,75.21483491632745
duche,756,1625,75.1696065128901
valva,1254,1252,75.1696065128901
ptdob,428,1894,75.1696065128901
chaca,1154,1511,75.1696065128901
chaca,1154,1511,75.1696065128901
tubel,740,1729,75.1696065128901
cacha,1468,1197,75.1696065128901
glute,564,1818,75.1696065128901
tiris,1248,1237,75.12437810945273
punem,887,1637,75.12437810945273
tiris,1248,1237,75.12437810945273
coxos,791,1706,75.12437810945273
abada,1160,1329,75.12437810945273
ganha,1288,1276,75.12437810945273
subis,1080,1349,75.07914970601537
amava,1113,1400,75.07914970601537
exige,595,1629,75.07914970601537
subiu,966,1493,75.07914970601537
exigi,459,1756,75.07914970601537
quiri,682,1752,75.03392130257802
iruri,562,1864,75.03392130257802
docto,1429,1106,75.03392130257802
depus,752,1717,75.03392130257802
plomo,1198,1239,74.9434644957033
acaja,1127,1557,74.9434644957033
corro,1578,1015,74.9434644957033
corco,1669,943,74.9434644957033
jazas,1195,1328,74.9434644957033
corco,1669,943,74.9434644957033
polmo,1443,994,74.9434644957033
mimei,874,1430,74.9434644957033
mimem,850,1343,74.9434644957033
coroo,1599,977,74.9434644957033
acaja,1127,1557,74.9434644957033
croco,1442,1170,74.9434644957033
roxos,720,1771,74.89823609226595
groom,501,2013,74.89823609226595
mogor,634,1880,74.89823609226595
gomor,603,1911,74.89823609226595
nakfa,1132,1329,74.85300768882858
lotos,795,1719,74.85300768882858
dromo,1173,1379,74.85300768882858
fusel,678,1765,74.85300768882858
fanfa,1297,1171,74.85300768882858
fusel,678,1765,74.85300768882858
tolos,835,1679,74.85300768882858
anafa,1121,1374,74.85300768882858
mordo,1504,1048,74.85300768882858
sufle,724,1719,74.85300768882858
afana,1128,1367,74.85300768882858
solto,1423,1091,74.85300768882858
fedei,783,1540,74.85300768882858
sufle,724,1719,74.85300768882858
tiniu,1077,1419,74.80777928539122
intui,481,2015,74.80777928539122
ceres,1104,1446,74.80777928539122
inuit,700,1796,74.80777928539122
mudes,890,1606,74.76255088195387
stilb,515,1913,74.76255088195387
janga,1265,1323,74.76255088195387
ganja,1288,1300,74.76255088195387
petum,791,1713,74.71732247851651
buliu,964,1442,74.71732247851651
imbui,433,2007,74.71732247851651
imbui,433,2007,74.71732247851651
zanga,1229,1312,74.67209407507914
frolo,1227,1272,74.67209407507914
zagal,1043,1521,74.67209407507914
gazal,1066,1498,74.67209407507914
algaz,868,1696,74.67209407507914
ganza,1282,1259,74.67209407507914
atava,1123,1367,74.6268656716418
vedei,751,1587,74.58163726820443
morfo,1444,1035,74.58163726820443
condo,1498,1057,74.58163726820443
devei,743,1595,74.58163726820443
codon,687,1868,74.58163726820443
formo,1420,1059,74.58163726820443
codon,687,1868,74.58163726820443
falaz,1151,1378,74.58163726820443
teite,931,1366,74.53640886476707
tiete,806,1491,74.53640886476707
teite,931,1366,74.53640886476707
etite,660,1637,74.53640886476707
agama,1119,1414,74.49118046132972
gumes,845,1613,74.49118046132972
biniu,1053,1384,74.49118046132972
biniu,1053,1384,74.49118046132972
muges,876,1582,74.49118046132972
cedeu,866,1567,74.49118046132972
magma,1284,1225,74.49118046132972
amaga,1115,1418,74.49118046132972
gamam,1171,1338,74.49118046132972
tinir,1051,1358,74.44595205789236
monto,1426,992,74.44595205789236
bebei,813,1423,74.44595205789236
tordo,1504,1025,74.40072365445499
galga,1274,1249,74.40072365445499
agala,1153,1400,74.40072365445499
acaca,1296,1335,74.40072365445499
alaga,1135,1418,74.40072365445499
acaca,1296,1335,74.40072365445499
hosco,1378,1097,74.40072365445499
tagaz,1136,1385,74.35549525101764
cegue,895,1500,74.35549525101764
hajam,1055,1418,74.31026684758028
durex,779,1618,74.31026684758028
assaz,845,1613,74.31026684758028
nanga,1286,1224,74.31026684758028
ganga,1294,1206,74.31026684758028
pitiu,1103,1369,74.31026684758028
pitui,845,1627,74.31026684758028
pitui,845,1627,74.31026684758028
pitiu,1103,1369,74.31026684758028
torvo,1453,1018,74.31026684758028
torgo,1455,1036,74.26503844414292
hapax,1059,1385,74.26503844414292
mugiu,927,1372,74.26503844414292
hapax,1059,1385,74.26503844414292
funel,753,1614,74.26503844414292
induz,352,1970,74.21981004070557
vixnu,524,1785,74.21981004070557
rondo,1427,1122,74.1745816372682
ponom,785,1629,74.1745816372682
squid,729,1652,74.1745816372682
rondo,1427,1122,74.1745816372682
fuste,666,1734,74.12935323383084
murem,890,1558,74.08412483039349
urrem,807,1651,74.08412483039349
rolho,1352,1064,74.08412483039349
rumem,761,1687,74.08412483039349
muere,781,1777,74.08412483039349
venus,811,1624,74.03889642695613
gomos,743,1605,74.03889642695613
agata,1136,1374,73.99366802351877
debut,573,1745,73.99366802351877
rongo,1378,1133,73.99366802351877
agata,1136,1374,73.99366802351877
debut,573,1745,73.99366802351877
rongo,1378,1133,73.99366802351877
sassa,1289,1125,73.94843962008142
munde,808,1612,73.94843962008142
munde,808,1612,73.94843962008142
assas,1035,1379,73.94843962008142
duble,679,1682,73.94843962008142
floco,1250,1255,73.90321121664405
urupe,714,1754,73.85798281320669
urupe,714,1754,73.85798281320669
uperu,419,2049,73.85798281320669
fixei,765,1415,73.85798281320669
fuzis,953,1372,73.81275440976934
muviu,921,1358,73.81275440976934
deixe,827,1435,73.81275440976934
muviu,921,1358,73.81275440976934
rudez,680,1672,73.76752600633198
provo,1280,1187,73.76752600633198
reduz,612,1740,73.76752600633198
durez,758,1594,73.76752600633198
boson,604,1828,73.72229760289461
flute,578,1769,73.72229760289461
boson,604,1828,73.72229760289461
punde,862,1531,73.72229760289461
dizei,737,1471,73.72229760289461
dilui,733,1678,73.72229760289461
topos,784,1683,73.72229760289461
alhal,845,1566,73.72229760289461
punde,862,1531,73.72229760289461
iludi,444,1967,73.72229760289461
flute,578,1769,73.72229760289461
posto,1405,1062,73.72229760289461
stops,532,1748,73.72229760289461
obsto,1059,1353,73.67706919945726
botos,803,1609,73.67706919945726
agapa,1136,1370,73.58661239258254
apaga,1101,1405,73.58661239258254
agapa,1136,1370,73.58661239258254
vexei,703,1501,73.58661239258254
cocos,975,1471,73.54138398914519
oscos,627,1807,73.54138398914519
abafa,1100,1316,73.54138398914519
socos,941,1493,73.54138398914519
jazam,1071,1379,73.54138398914519
ungiu,746,1550,73.54138398914519
ungui,488,1808,73.54138398914519
cosso,1367,1067,73.54138398914519
cosco,1537,909,73.54138398914519
luzes,802,1535,73.54138398914519
recem,921,1556,73.49615558570783
creem,756,1721,73.49615558570783
soros,929,1499,73.49615558570783
sorro,1544,877,73.49615558570783
soror,789,1632,73.49615558570783
creme,693,1784,73.49615558570783
soror,789,1632,73.49615558570783
merce,1018,1459,73.49615558570783
recem,921,1556,73.49615558570783
fumes,859,1564,73.45092718227046
fuzil,795,1477,73.45092718227046
perce,1072,1378,73.40569877883311
anaja,1126,1310,73.40569877883311
ubere,579,1897,73.40569877883311
ubere,579,1897,73.40569877883311
anaja,1126,1310,73.40569877883311
bereu,915,1561,73.40569877883311
bereu,915,1561,73.40569877883311
janja,1259,1143,73.40569877883311
nanja,1280,1136,73.40569877883311
viris,1170,1149,73.36047037539575
fluem,624,1746,73.36047037539575
flume,561,1809,73.36047037539575
ungem,571,1811,73.36047037539575
ufpel,504,1839,73.27001356852104
zanza,1217,1138,73.22478516508367
cefeu,836,1524,73.17955676164631
honor,607,1786,73.13432835820896
honro,1362,1031,73.13432835820896
fomos,757,1556,73.0890999547716
dobro,1345,1125,73.0890999547716
velum,667,1718,73.0890999547716
soldo,1444,962,73.0890999547716
tombo,1383,956,73.0890999547716
ploto,1215,1199,73.0890999547716
velum,667,1718,73.0890999547716
bordo,1480,990,73.0890999547716
mofos,758,1555,73.0890999547716
lodos,756,1650,73.0890999547716
mocho,1461,941,73.04387155133423
azala,1125,1287,73.04387155133423
azala,1125,1287,73.04387155133423
ficis,1214,1096,72.99864314789689
ficis,1214,1096,72.99864314789689
mufui,653,1611,72.95341474445952
mufui,653,1611,72.95341474445952
borgo,1431,1001,72.95341474445952
cingi,743,1526,72.90818634102216
zunes,832,1482,72.90818634102216
anana,1171,1187,72.86295793758481
anana,1171,1187,72.86295793758481
bugle,699,1624,72.86295793758481
bedum,674,1667,72.81772953414745
bufes,836,1505,72.81772953414745
logos,742,1626,72.81772953414745
gloso,1066,1302,72.81772953414745
alala,1180,1197,72.77250113071008
alala,1180,1197,72.77250113071008
curul,800,1507,72.72727272727273
colho,1423,999,72.68204432383537
cholo,1189,1233,72.68204432383537
vivei,761,1351,72.636815920398
zunhi,492,1674,72.636815920398
agada,1157,1245,72.636815920398
agada,1157,1245,72.636815920398
mamam,1231,1092,72.636815920398
indri,387,1914,72.59158751696066
drink,531,1659,72.59158751696066
sujem,730,1634,72.59158751696066
indri,387,1914,72.59158751696066
tocho,1461,918,72.5463591135233
mijui,699,1560,72.5463591135233
mijui,699,1560,72.5463591135233
expus,510,1825,72.5463591135233
puxes,896,1439,72.5463591135233
fluiu,799,1485,72.5463591135233
choto,1172,1207,72.5463591135233
regeu,781,1608,72.41067390321122
regue,824,1565,72.41067390321122
rugue,785,1541,72.41067390321122
guere,721,1668,72.41067390321122
ergue,678,1711,72.41067390321122
cindi,792,1515,72.36544549977386
zuche,697,1505,72.36544549977386
mormo,1466,872,72.36544549977386
homos,695,1535,72.36544549977386
morro,1527,821,72.36544549977386
boton,651,1685,72.27498869289914
boton,651,1685,72.27498869289914
ajapa,1112,1300,72.22976028946178
crede,731,1615,72.22976028946178
ajapa,1112,1300,72.22976028946178
junte,698,1567,72.22976028946178
suste,729,1547,72.0940750791497
pulex,822,1460,72.0940750791497
pulex,822,1460,72.0940750791497
conho,1443,956,72.0940750791497
moldo,1427,906,72.0940750791497
nunes,889,1394,72.04884667571234
sensu,658,1638,72.04884667571234
leneu,850,1486,72.00361827227499
broxo,1194,1142,72.00361827227499
gosto,1291,1034,72.00361827227499
xiris,1132,1111,71.95838986883763
floso,1080,1253,71.91316146540026
glomo,1084,1211,71.91316146540026
mogol,616,1679,71.91316146540026
floso,1080,1253,71.91316146540026
pocho,1515,860,71.91316146540026
chopp,344,1824,71.91316146540026
simil,998,1291,71.86793306196292
lisim,960,1329,71.86793306196292
simil,998,1291,71.86793306196292
flint,457,1773,71.86793306196292
begum,660,1643,71.77747625508819
luzem,678,1586,71.73224785165084
fulge,693,1508,71.73224785165084
apapa,1129,1198,71.68701944821348
apapa,1129,1198,71.68701944821348
luziu,853,1325,71.64179104477611
krill,504,1495,71.64179104477611
leteu,822,1494,71.64179104477611
sondo,1464,919,71.5513342379014
nodos,720,1663,71.5513342379014
rotor,667,1658,71.50610583446404
troto,1256,1066,71.50610583446404
cocto,1546,804,71.50610583446404
torro,1527,798,71.50610583446404
funde,762,1454,71.46087743102669
cuche,873,1323,71.41564902758932
